DATE,mytmp,mymois
2020-05-21,38.25714285714286,0.10664467484705308
2020-05-22,36.1125,0.1955604323502822
2020-05-23,32.68,0.04811510707256788
2020-05-24,26.016666666666666,0.013289064345761546
2020-05-25,23.700000000000003,0.026291994264140448
2020-05-26,29.057142857142857,0.005581048514407846
2020-05-27,28.55714285714286,0.022555782651207595
2020-05-28,28.08571428571429,0.010720139897266652
2020-05-29,27.212499999999995,0.0109176379316955
2020-05-30,26.98571428571429,0.007461070122786245
2020-05-31,28.514285714285712,0.00691536745461583
2020-06-01,32.9,0.027481510771511085
2020-06-02,32.2875,0.05246090492868888
2020-06-03,33.82857142857143,0.140241547211405
2020-06-04,37.07142857142857,0.12905928332600938
2020-06-05,32.07142857142857,0.03551663777172604
2020-06-06,31.766666666666666,0.03915222109444545
2020-06-07,37.76666666666667,0.060668662005638085
2020-06-08,34.88,0.09023040975574312
2020-06-09,32.6375,0.13151003167954142
2020-06-10,34.04,0.020321639908386
2020-06-11,34.77142857142857,0.05007400625755254
2020-06-12,34.9375,0.053151189103405695
2020-06-13,37.58571428571428,0.09384315084291514
2020-06-14,33.325,0.04667633878262824
2020-06-15,30.02,0.04811796079878325
2020-06-16,36.05,0.035677167918751064
2020-06-17,35.1,0.040385168371719696
2020-06-18,31.685714285714283,0.0516199023306466
2020-06-19,30.13333333333333,0.10863198021249422
2020-06-20,31.287499999999994,0.051056003240985554
2020-06-21,33.357142857142854,0.07510921321798733
2020-06-22,37.92,0.06296311515551349
2020-06-23,36.85,0.07525116655747913
2020-06-24,34.68571428571429,0.062336963838738726
2020-06-25,31.142857142857142,0.05813442594614316
2020-06-26,31.414285714285715,0.18773767927252874
2020-06-27,29.600000000000005,0.17360553200862258
2020-06-28,30.9375,0.1257118921542701
2020-06-29,31.825,0.15811040783840088
2020-06-30,31.542857142857144,0.06759463707649298
2020-07-01,29.433333333333334,0.027521880233735804
2020-07-02,31.599999999999998,0.08860472780907205
2020-07-03,33.71428571428571,0.1076993787284414
2020-07-04,35.4,0.07526102512974321
2020-07-05,33.74285714285714,0.09069071959737536
2020-07-06,33.61666666666667,0.10643707442399819
2020-07-07,34.1,0.08333751166899951
2020-07-08,35.1875,0.15095875879147702
2020-07-09,33.879999999999995,0.34788673431851913
2020-07-10,36.400000000000006,0.1255259733868156
2020-07-11,34.2,0.3388084178331946
2020-07-12,34.15714285714285,0.15381172564686962
2020-07-13,31.6,0.05444777737756329
2020-07-14,32.25,0.15888481007116656
2020-07-15,33.9,0.17443326063182818
2020-07-16,32.9125,0.11351386630029492
2020-07-17,31.714285714285715,0.12441685593498288
2020-07-18,31.228571428571428,0.21320481166545915
2020-07-19,32.75,0.1424733012571053
2020-07-20,33.4,0.22401953768677643
2020-07-21,34.142857142857146,0.12705547461216976
2020-07-22,32.13333333333333,0.07735850017607118
2020-07-23,32.7625,0.14899598126223673
2020-07-24,32.72857142857143,0.1555744274220273
2020-07-25,34.1,0.20708096699327969
2020-07-26,33.51428571428572,0.21818520232722668
2020-07-27,33.35714285714286,0.06507408355233947
2020-07-28,31.71999999999999,0.09705207541725847
2020-07-29,34.86666666666667,0.23480976637395365
2020-07-30,38.44285714285714,0.534228469790998
2020-07-31,38.0,0.2714142329616099
2020-08-01,35.016666666666666,0.13927583294188398
2020-08-02,35.0875,0.12398511062630402
2020-08-03,37.08571428571428,0.12162327054394004
2020-08-04,35.028571428571425,0.18666506327328974
2020-08-05,35.71428571428571,0.22424867993331724
2020-08-06,34.48571428571429,0.11500265702680974
2020-08-07,33.01666666666666,0.14043329337868035
2020-08-08,36.271428571428565,0.1162610957893516
2020-08-09,36.6125,0.22889280763337136
2020-08-10,37.225,0.2026337621586277
2020-08-11,38.083333333333336,0.2752235386209076
2020-08-12,34.17142857142857,0.2892173346297812
2020-08-13,32.6375,0.27575409372897525
2020-08-14,32.41428571428572,0.19513907919898152
2020-08-15,32.9375,0.18672034632563722
2020-08-16,33.9625,0.38160545742601665
2020-08-17,35.4125,0.19898204736501907
2020-08-18,34.25714285714285,0.26588339048440895
2020-08-19,30.120000000000005,0.2625223587669753
2020-08-20,31.285714285714285,0.1849433352498815
2020-08-21,31.942857142857143,0.0951808582070967
2020-08-22,32.075,0.11735537271756963
2020-08-23,32.9,0.4623669455934471
2020-08-24,32.1125,0.11275224804963539
2020-08-25,33.400000000000006,0.10348719429078214
2020-08-26,34.05714285714286,0.08473897747738125
2020-08-27,31.97142857142857,0.14609037522405074
2020-08-28,32.612500000000004,0.17111325579412545
2020-08-29,32.1875,0.24909917408110294
2020-08-30,32.48571428571429,0.20902278160879711
2020-08-31,32.275,0.5426601794095072
2020-09-01,32.92857142857143,0.1485319787902257
2020-09-02,33.583333333333336,0.06339029776862817
2020-09-03,34.58571428571428,0.06171407436958413
2020-09-04,34.857142857142854,0.09905942317420129
2020-09-05,33.300000000000004,0.5537196952327214
2020-09-06,35.199999999999996,0.5966092749545969
2020-09-07,37.059999999999995,0.7123196448901185
2020-09-08,34.333333333333336,0.78136209878547
2020-09-09,33.85,0.48160402105649525
2020-09-10,32.53333333333333,0.19522513112785347
2020-09-11,30.771428571428572,0.10721631921891182
2020-09-12,32.98571428571428,0.15101895798619516
2020-09-13,32.25,0.18070804405479038
2020-09-14,32.6625,0.11401389980157281
2020-09-15,31.199999999999996,0.18566531164291675
2020-09-16,31.95,0.34781385658917174
2020-09-17,32.875,0.5375228487811295
2020-09-18,34.48571428571428,0.7619534435781566
2020-09-19,35.5,0.3263765650667806
2020-09-20,34.4875,0.3680185117871597
2020-09-21,34.55,0.2410113593444849
2020-09-22,33.2,0.5583346024297586
2020-09-23,33.083333333333336,0.3583054742480228
2020-09-24,30.175,0.3364428360513607
2020-09-25,29.7625,0.1772471666835442
2020-09-26,32.3625,0.20645136086891305
2020-09-27,31.857142857142858,0.12814130247610914
2020-09-28,28.080000000000002,0.12167237082279811
2020-09-29,33.02857142857143,0.10111040984815522
2020-09-30,33.9,0.1536998346382543
2020-10-01,34.425000000000004,0.20109149113414837
2020-10-02,34.285714285714285,0.23701581258471563
2020-10-03,29.7,0.09538832500372396
2020-10-04,30.24285714285714,0.0772009780518406
2020-10-05,30.249999999999996,0.10574634586328793
2020-10-06,30.3375,0.14379301785359955
2020-10-07,29.862499999999997,0.13007511395682572
2020-10-08,32.275000000000006,0.07258939819402702
2020-10-09,32.714285714285715,0.04695066239937677
2020-10-10,33.457142857142856,0.09065037887972908
2020-10-11,31.599999999999998,0.23001331440334624
2020-10-12,28.72,0.20355528786019
2020-10-13,29.533333333333335,0.1798690194182395
2020-10-14,29.45,0.10908835364052047
2020-10-15,28.25714285714286,0.15459829272459083
2020-10-16,30.457142857142856,0.17769186506883994
2020-10-17,27.514285714285712,0.1947118378357791
2020-10-18,28.47142857142857,0.1467630135337684
2020-10-19,30.128571428571426,0.1597038221082602
2020-10-20,32.25714285714285,0.0922182910606792
2020-10-21,29.95,0.08305937106368706
2020-10-22,32.15,0.20169804737089247
2020-10-23,29.228571428571428,0.09921472074866321
2020-10-24,25.357142857142854,0.04646459669848622
2020-10-25,24.0875,0.06289638549753206
2020-10-26,24.342857142857145,0.18856893230412192
2020-10-27,24.849999999999998,0.19855128177415224
2020-10-28,24.919999999999998,0.256804798800342
2020-10-29,28.625,0.3549022359883552
2020-10-30,28.628571428571426,0.351395263087554
2020-10-31,26.957142857142856,0.3947611993521753
2020-11-01,25.385714285714283,0.3863511754831791
2020-11-02,24.67142857142857,0.19690244230350637
2020-11-03,24.04285714285714,0.13022660900125207
2020-11-04,21.7,0.06893213156891327
2020-11-05,22.585714285714285,0.0892530820230569
2020-11-06,22.542857142857144,0.0982428594662589
2020-11-07,22.0625,0.1076600138251783
2020-11-08,22.92,0.08782695802519754
2020-11-09,19.733333333333334,0.10608279847971734
2020-11-10,21.425,0.09659248651104882
2020-11-11,21.24285714285714,0.03952281006983243
2020-11-12,19.16,0.027270853021925463
2020-11-13,19.87142857142857,0.03496250792591086
2020-11-14,21.8,0.1887865482309161
2020-11-15,21.857142857142858,0.10803995485691596
2020-11-16,18.5,0.05370966183189147
2020-11-17,19.342857142857145,0.055017023239193996
2020-11-18,18.82,0.04993774615784714
2020-11-19,19.52857142857143,0.1308886909032524
2020-11-20,18.4,0.041121655403490956
2020-11-21,17.05,0.053860860518467196
2020-11-22,17.271428571428572,0.021648832338519608
2020-11-23,19.6,0.02875873968954747
2020-11-24,18.22857142857143,0.023974357296526923
2020-11-25,13.540000000000001,0.04665568201973947
2020-11-26,19.316666666666666,0.058877675254442034
2020-11-27,16.325000000000003,0.02387564777629942
2020-11-28,15.825000000000001,0.026307092171940803
2020-11-29,15.950000000000001,0.018919668154697585
2020-11-30,16.657142857142855,0.017347395440139385
2020-12-01,16.966666666666665,0.013953569052177052
2020-12-02,15.639999999999997,0.024050448127838263
2020-12-03,16.375,0.03953616377202601
2020-12-04,15.899999999999999,0.030569282805627186
2020-12-05,15.86,0.01290899214009857
2020-12-06,17.225,0.006252552557266883
2020-12-07,19.585714285714285,0.00622430421379232
2020-12-08,20.98333333333333,0.003468735575836977
2020-12-09,20.82857142857143,0.010512966954075966
2020-12-10,17.4,0.006574720177893817
2020-12-11,21.3,0.00865348911807184
2020-12-12,18.249999999999996,0.01775724767703465
2020-12-13,20.8,0.01462222564696617
2020-12-14,20.516666666666666,0.0167785073917892
2020-12-15,18.775000000000002,0.014893553136221871
2020-12-16,14.942857142857141,0.026970889422717564
2020-12-17,17.3,0.05949825266950317
2020-12-18,17.114285714285717,0.03776364944074922
2020-12-19,18.11666666666667,0.02403907851479138
2020-12-20,17.54285714285714,0.019741300386595783
2020-12-21,19.183333333333334,0.016716440649113918
2020-12-22,14.9,0.02020536096600362
2020-12-23,17.599999999999998,0.07835303281774723
2020-12-24,18.216666666666665,0.03496808131798716
2020-12-25,17.314285714285713,0.02403195845107054
2020-12-26,14.74,0.028329022255219737
2020-12-27,16.86,0.06046400977491706
2020-12-28,15.257142857142856,0.013533446354835875
2020-12-29,19.52857142857143,0.008614916714675758
2020-12-30,16.866666666666664,0.006705329824351641
2020-12-31,14.985714285714284,0.019094028398079027
